tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,27183,0,live,VPS4A,"CIMDAG, SKD1, SKD1A, SKD2, VPS4, VPS4-1",vacuolar protein sorting 4 homolog A,vacuolar protein sorting-associated protein 4A|SKD1-homolog|hVPS4|vacuolar protein sorting factor 4A|vacuolar sorting protein 4,16q22.1,16,NC_000016.10,69311350,69326939,plus,11,609982
9606,Homo sapiens,611,0,live,OPN1SW,"BCP, BOP, CBT","opsin 1, short wave sensitive","short-wave-sensitive opsin 1|blue cone photoreceptor pigment|blue-sensitive opsin|opsin 1 (cone pigments), short-wave-sensitive",7q32.1,7,NC_000007.14,128772485,128775794,minus,5,613522
9606,Homo sapiens,25959,0,live,KANK2,"ANKRD25, MXRA3, NPHS16, PPKWH, SIP",KN motif and ankyrin repeat domains 2,KN motif and ankyrin repeat domain-containing protein 2|SRC-interacting protein|SRC1-interacting protein|ankyrin repeat domain-containing protein 25|kidney ankyrin repeat-containing protein 2|matrix-remodeling-associated protein 3,19p13.2,19,NC_000019.10,11164270,11197865,minus,15,614610
9606,Homo sapiens,4225,0,live,MEP1B,,meprin A subunit beta,"meprin A subunit beta|N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta|N-benzoyl-L-tyrosyl-p-amino-benzoic acid hydrolase beta subunit|PABA peptide hydrolase|PPH beta|endopeptidase-2|meprin A, beta|meprin B",18q12.1,18,NC_000018.10,32190039,32222607,plus,15,600389
9606,Homo sapiens,110013312,0,live,LOC110013312,,BGLAP promoter region,osteocalcin promoter,,1,NC_000001.11,156240844,156242266,plus,0,
9606,Homo sapiens,86,0,live,ACTL6A,"ACTL6, ARPN-BETA, Arp4, BAF53A, INO80K, SMARCN1",actin like 6A,actin-like protein 6A|53 kDa BRG1-associated factor A|BAF complex 53 kDa subunit|BAF53|BRG1-associated factor 53A|INO80 complex subunit K|actin-related protein 4|actin-related protein Baf53a|arpNbeta|hArpN beta,3q26.33,3,NC_000003.12,179562926,179588407,plus,14,604958
9606,Homo sapiens,2115,0,live,ETV1,ER81,ETS variant transcription factor 1,ETS translocation variant 1|ETS variant 1|ets variant gene 1|ets-related protein 81,7p21.2,7,NC_000007.14,13891229,13991425,minus,21,600541
9606,Homo sapiens,121260,0,live,SLC15A4,"FP12591, PHT1, PTR4",solute carrier family 15 member 4,"solute carrier family 15 member 4|hPHT1|peptide transporter 4|peptide-histidine transporter 4|peptide/histidine transporter 1|solute carrier family 15 (oligopeptide transporter), member 4",12q24.33,12,NC_000012.12,128793194,128823966,minus,9,615806
9606,Homo sapiens,8241,0,live,RBM10,"DXS8237E, GPATC9, GPATCH9, S1-1, TARPS, ZRANB5",RNA binding motif protein 10,RNA-binding protein 10|RNA-binding protein S1-1|epididymis secretory sperm binding protein|g patch domain-containing protein 9,Xp11.3,X,NC_000023.11,47145196,47186813,plus,25,300080
9606,Homo sapiens,22795,0,live,NID2,NID-2,nidogen 2,nidogen-2|osteonidogen,14q22.1,14,NC_000014.9,52004809,52069059,minus,22,605399
9606,Homo sapiens,1084,0,live,CEACAM3,"CD66D, CEA, CGM1, W264, W282",CEA cell adhesion molecule 3,carcinoembryonic antigen-related cell adhesion molecule 3|CD66d antigen|carcinoembryonic antigen CGM1|carcinoembryonic antigen gene family member 1|carcinoembryonic antigen related cell adhesion molecule 3|nonspecific cross-reacting antigen,19q13.2,19,NC_000019.10,41796587,41811554,plus,8,609142
9606,Homo sapiens,5652,0,live,PRSS8,"CAP1, PROSTASIN",serine protease 8,"prostasin|channel-activating protease 1|channel-activating serine protease 1|protease, serine 8",16p11.2,16,NC_000016.10,31131433,31135727,minus,6,600823
9606,Homo sapiens,1758,0,live,DMP1,"ARHP, ARHR, DMP-1",dentin matrix acidic phosphoprotein 1,dentin matrix acidic phosphoprotein 1|dentin matrix protein 1,4q22.1,4,NC_000004.12,87650280,87664357,plus,7,600980
9606,Homo sapiens,64167,0,live,ERAP2,"L-RAP, LRAP",endoplasmic reticulum aminopeptidase 2,endoplasmic reticulum aminopeptidase 2|leukocyte-derived arginine aminopeptidase,5q15,5,NC_000005.10,96875939,96919716,plus,19,609497
9606,Homo sapiens,3321,0,live,IGSF3,"EWI-3, LCDD, V8",immunoglobulin superfamily member 3,"immunoglobulin superfamily member 3|glu-Trp-Ile EWI motif-containing protein 3|immunoglobin superfamily, member 3",1p13.1,1,NC_000001.11,116574398,116667755,minus,15,603491
9606,Homo sapiens,4745,0,live,NELL1,"IDH3GL, NRP1",neural EGFL like 1,protein kinase C-binding protein NELL1|nel-related protein 1|neural epidermal growth factor-like 1,11p15.1,11,NC_000011.10,20669551,21575686,plus,21,602319
9606,Homo sapiens,9070,0,live,ASH2L,"ASH21, ASH2L2, Bre2, ASH2L","ASH2 like, histone lysine methyltransferase complex subunit","set1/Ash2 histone methyltransferase complex subunit ASH2|ASH2-like protein|ash2 (absent, small, or homeotic)-like",8p11.23,8,NC_000008.11,38104965,38140080,plus,18,604782
9606,Homo sapiens,8620,0,live,NPFF,FMRFAL,neuropeptide FF-amide peptide precursor,pro-FMRFamide-related neuropeptide FF,12q13.13,12,NC_000012.12,53506688,53507484,minus,3,604643
9606,Homo sapiens,8890,0,live,EIF2B4,"EIF-2B, EIF2B, EIF2Bdelta",eukaryotic translation initiation factor 2B subunit delta,"translation initiation factor eIF-2B subunit delta|eIF-2B GDP-GTP exchange factor subunit delta|eukaryotic translation initiation factor 2B subunit 4 delta|eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa|translation initiation factor eIF-2b delta subunit",2p23.3,2,NC_000002.12,27364352,27370341,minus,13,606687
9606,Homo sapiens,10009,0,live,ZBTB33,"ZNF-kaiso, ZNF348",zinc finger and BTB domain containing 33,transcriptional regulator Kaiso|WUGSC:H_DJ525N14.1|kaiso transcription factor|zinc finger and BTB domain-containing protein 33,Xq24,X,NC_000023.11,120250812,120258398,plus,3,300329
9606,Homo sapiens,23542,0,live,MAPK8IP2,"IB-2, IB2, JIP2, PRKM8IPL",mitogen-activated protein kinase 8 interacting protein 2,C-Jun-amino-terminal kinase-interacting protein 2|JNK MAP kinase scaffold protein 2|JNK MAP kinase scaffold protein JIP2|JNK-interacting protein 2|homologous to mouse JIP-1|islet-brain 2,22q13.33,22,NC_000022.11,50600793,50613978,plus,12,607755
9606,Homo sapiens,23096,0,live,IQSEC2,"BRAG1, IQ-ArfGEF, MRX1, MRX18, MRX78, XLID1",IQ motif and Sec7 domain ArfGEF 2,"IQ motif and SEC7 domain-containing protein 2|IQ motif and Sec7 domain 2|brefeldin A resistant Arf-guanine nucleotide exchange factor 1|brefeldin A resistant Arf-guanine nucleotide exchange factor 1b|brefeldin A resistant Arf-guanine nucleotide exchange factor 1c|mental retardation, X-linked 18",Xp11.22,X,NC_000023.11,53225784,53321356,minus,23,300522
9606,Homo sapiens,55512,0,live,SMPD3,NSMASE2,sphingomyelin phosphodiesterase 3,sphingomyelin phosphodiesterase 3|nSMase-2|neutral sphingomyelinase 2|neutral sphingomyelinase II,16q22.1,16,NC_000016.10,68358327,68448703,minus,16,605777
9606,Homo sapiens,58508,0,live,KMT2C,"HALR, KLEFS2, MLL3",lysine methyltransferase 2C,"histone-lysine N-methyltransferase 2C|ALR-like protein|histone-lysine N-methyltransferase MLL3|histone-lysine N-methyltransferase, H3 lysine-4 specific|homologous to ALR protein|lysine (K)-specific methyltransferase 2C|myeloid/lymphoid or mixed-lineage leukemia protein 3",7q36.1,7,NC_000007.14,152134925,152436642,minus,65,606833
9606,Homo sapiens,574511,0,live,MIR506,"MIRN506, hsa-mir-506, mir-506",microRNA 506,,Xq27.3,X,NC_000023.11,147230720,147230843,minus,1,300877
9606,Homo sapiens,8683,0,live,SRSF9,"SFRS9, SRp30c",serine and arginine rich splicing factor 9,"serine/arginine-rich splicing factor 9|SR splicing factor 9|pre-mRNA-splicing factor SRp30C|splicing factor, arginine/serine-rich 9",12q24.31,12,NC_000012.12,120461672,120469748,minus,4,601943
9606,Homo sapiens,7915,0,live,ALDH5A1,"SSADH, SSDH",aldehyde dehydrogenase 5 family member A1,"succinate-semialdehyde dehydrogenase, mitochondrial|NAD(+)-dependent succinic semialdehyde dehydrogenase|mitochondrial succinate semialdehyde dehydrogenase",6p22.3,6,NC_000006.12,24494969,24537207,plus,11,610045
9606,Homo sapiens,2590,0,live,GALNT2,"CDG2T, GalNAc-T2",polypeptide N-acetylgalactosaminyltransferase 2,polypeptide N-acetylgalactosaminyltransferase 2|UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 2|UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)|polypeptide GalNAc transferase 2|pp-GaNTase 2,1q42.13,1,NC_000001.11,230057789,230282122,plus,20,602274
9606,Homo sapiens,10383,0,live,TUBB4B,"Beta2, LCAEOD, TUBB2, TUBB2C",tubulin beta 4B class IVb,"tubulin beta-4B chain|class IVb beta tubulin|epididymis secretory sperm binding protein|tubulin beta-2 chain|tubulin beta-2C chain|tubulin, beta 2C|tubulin, beta, 2",9q34.3,9,NC_000009.12,137241287,137243707,plus,4,602660
9606,Homo sapiens,3737,0,live,KCNA2,"DEE32, EIEE32, HBK5, HK4, HUKIV, KV1.2, MK2, NGK1, RBK2",potassium voltage-gated channel subfamily A member 2,"potassium voltage-gated channel subfamily A member 2|potassium channel, voltage gated shaker related subfamily A, member 2|potassium voltage-gated channel, shaker-related subfamily, member 2|voltage-gated K(+) channel HuKIV|voltage-gated potassium channel HBK5|voltage-gated potassium channel protein Kv1.2|voltage-gated potassium channel subunit Kv1.2",1p13.3,1,NC_000001.11,110593580,110631536,minus,9,176262
9606,Homo sapiens,1288,0,live,COL4A6,"CXDELq22.3, DELXq22.3, DFNX6",collagen type IV alpha 6 chain,"collagen alpha-6(IV) chain|collagen IV, alpha-6 polypeptide|collagen of basement membrane, alpha-6|collagen, type IV, alpha 6|dJ889N15.4 (Collagen Alpha 6(IV))",Xq22.3,X,NC_000023.11,108155607,108439493,minus,50,303631
9606,Homo sapiens,27087,0,live,B3GAT1,"CD57, GLCATP, GLCUATP, HNK1, LEU7, NK-1, NK1","beta-1,3-glucuronyltransferase 1","galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1|LEU7 antigen|UDP-GlcUA:glycoprotein beta-1,3-glucuronyltransferase|glucuronosyltransferase P",11q25,11,NC_000011.10,134378504,134412242,minus,11,151290
9606,Homo sapiens,8546,0,live,AP3B1,"ADTB3, ADTB3A, HPS, HPS2, PE",adaptor related protein complex 3 subunit beta 1,AP-3 complex subunit beta-1|AP-3 complex beta-3A subunit|adaptor protein complex AP-3 subunit beta-1|adaptor related protein complex 3 beta 1 subunit|beta-3A|beta-3A-adaptin|clathrin assembly protein complex 3 beta-1 large chain,5q14.1,5,NC_000005.10,78000522,78294704,minus,29,603401
9606,Homo sapiens,23189,0,live,KANK1,"ANKRD15, CPSQ2, KANK",KN motif and ankyrin repeat domains 1,KN motif and ankyrin repeat domain-containing protein 1|ankyrin repeat domain-containing protein 15|kidney ankyrin repeat-containing protein,9p24.3,9,NC_000009.12,470295,746104,plus,28,607704
9606,Homo sapiens,7004,0,live,TEAD4,"EFTR-2, RTEF1, TCF13L1, TEF-3, TEF3, TEFR-1, hRTEF-1B",TEA domain transcription factor 4,transcriptional enhancer factor TEF-3|TEA domain family member 4|related transcription enhancer factor 1B|transcription factor 13-like 1|transcription factor RTEF-1|transcriptional enhancer factor 1-related|transcriptional enhancer factor 3,12p13.33,12,NC_000012.12,2959397,3040676,plus,13,601714
9606,Homo sapiens,79026,0,live,AHNAK,"AHNAKRS, PM227",AHNAK nucleoprotein,neuroblast differentiation-associated protein AHNAK|AHNAK-related|desmoyokin,11q12.3,11,NC_000011.10,62433544,62546806,minus,9,103390
9606,Homo sapiens,158326,0,live,FREM1,"BNAR, C9orf143, C9orf145, C9orf154, MOTA, TILRR, TRIGNO2",FRAS1 related extracellular matrix 1,FRAS1-related extracellular matrix protein 1|extracellular matrix protein QBRICK,9p22.3,9,NC_000009.12,14734666,14911653,minus,48,608944
9606,Homo sapiens,25803,0,live,SPDEF,"PDEF, bA375E1.3",SAM pointed domain containing ETS transcription factor,SAM pointed domain-containing Ets transcription factor|prostate epithelium-specific Ets transcription factor|prostate-derived Ets factor|prostate-specific Ets,6p21.31,6,NC_000006.12,34537800,34556329,minus,8,608144
9606,Homo sapiens,101,0,live,ADAM8,"CD156, CD156a, MS2",ADAM metallopeptidase domain 8,disintegrin and metalloproteinase domain-containing protein 8|a disintegrin and metalloproteinase domain 8|cell surface antigen MS2|human leukocyte differentiation antigen,10q26.3,10,NC_000010.11,133262422,133276891,minus,24,602267
9606,Homo sapiens,3763,0,live,KCNJ6,"BIR1, GIRK-2, GIRK2, KATP-2, KATP2, KCNJ7, KIR3.2, KPLBS, hiGIRK2",potassium inwardly rectifying channel subfamily J member 6,"G protein-activated inward rectifier potassium channel 2|inward rectifier K(+) channel Kir3.2|inward rectifier potassium channel KIR3.2|potassium channel, inwardly rectifying subfamily J, member 6|potassium voltage-gated channel subfamily J member 6",21q22.13,21,NC_000021.9,37607373,37916457,minus,4,600877
9606,Homo sapiens,54845,0,live,ESRP1,"DFNB109, RBM35A, RMB35A",epithelial splicing regulatory protein 1,epithelial splicing regulatory protein 1|RNA-binding motif protein 35A|RNA-binding protein 35A,8q22.1,8,NC_000008.11,94640999,94707466,plus,16,612959
9606,Homo sapiens,9031,0,live,BAZ1B,"WBSCR10, WBSCR9, WSTF",bromodomain adjacent to zinc finger domain 1B,tyrosine-protein kinase BAZ1B|hWALp2|transcription factor WSTF|williams syndrome transcription factor|williams-Beuren syndrome chromosomal region 10 protein|williams-Beuren syndrome chromosomal region 9 protein,7q11.23,7,NC_000007.14,73440406,73522293,minus,21,605681
9606,Homo sapiens,3547,0,live,IGSF1,"CHTE, IGCD1, IGDC1, INHBP, PGSF2, p120",immunoglobulin superfamily member 1,immunoglobulin superfamily member 1|immunoglobulin-like domain-containing protein 1|inhibin-binding protein|pituitary gland-specific factor 2,Xq26.1,X,NC_000023.11,131273506,131289457,minus,22,300137
9606,Homo sapiens,2966,0,live,GTF2H2,"BTF2, BTF2 p44, BTF2P44, T-BTF2P44, TFIIH, p44",general transcription factor IIH subunit 2,"general transcription factor IIH subunit 2|TFIIH basal transcription factor complex p44 subunit|basic transcription factor 2 44 kDa subunit|general transcription factor IIH polypeptide 2|general transcription factor IIH, polypeptide 2, 44kD subunit|general transcription factor IIH, polypeptide 2, 44kDa",5q13.2,5,NC_000005.10,71035124,71109113,minus,21,601748
9606,Homo sapiens,1363,0,live,CPE,"CPH, IDDHH",carboxypeptidase E,carboxypeptidase E|carbocypeptidase E|carboxypeptidase H|cobalt-stimulated chromaffin granule carboxypeptidase|enkephalin convertase|epididymis secretory sperm binding protein|insulin granule-associated carboxypeptidase|prohormone-processing carboxypeptidase,4q32.3,4,NC_000004.12,165379008,165498547,plus,9,114855
9606,Homo sapiens,3294,0,live,HSD17B2,"EDH17B2, HSD17, SDR9C2",hydroxysteroid 17-beta dehydrogenase 2,17-beta-hydroxysteroid dehydrogenase type 2|17-beta-HSD 2|20 alpha-hydroxysteroid dehydrogenase|20-alpha-HSD|E2DH|estradiol 17-beta-dehydrogenase 2|microsomal 17-beta-hydroxysteroid dehydrogenase|short chain dehydrogenase/reductase family 9C member 2|testosterone 17-beta-dehydrogenase,16q23.3,16,NC_000016.10,82035253,82098534,plus,6,109685
9606,Homo sapiens,23678,0,live,SGK3,"CISK, SGK2, SGKL",serum/glucocorticoid regulated kinase family member 3,serine/threonine-protein kinase Sgk3|cytokine-independent survival kinase,8q13.1,8,NC_000008.11,66712781,66862022,plus,18,607591
9606,Homo sapiens,6878,0,live,TAF6,"ALYUS, MGC:8964, TAF(II)70, TAF(II)80, TAF2E, TAFII-70, TAFII-80, TAFII70, TAFII80, TAFII85",TATA-box binding protein associated factor 6,"transcription initiation factor TFIID subunit 6|RNA polymerase II TBP-associated factor subunit E|TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa|TATA box binding protein (TBP)-associated factor, RNA polymerase II, E, 70/85kD|transcription initiation factor TFIID 70 kDa subunit",7q22.1,7,NC_000007.14,100107070,100127208,minus,20,602955
9606,Homo sapiens,6602,0,live,SMARCD1,"BAF60A, CRACD1, CSS11, Rsc6p","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1|60 kDa BRG-1/Brm-associated factor subunit A|BRG1-associated factor 60A|SWI/SNF complex 60 kDa subunit A|Swp73-like protein|chromatin remodeling complex BAF60A subunit|mammalian chromatin remodeling complex BRG1-associated factor 60A,12q13.12,12,NC_000012.12,50085236,50100707,plus,14,601735
9606,Homo sapiens,493829,0,live,TRIM72,MG53,tripartite motif containing 72,"tripartite motif-containing protein 72|mitsugumin-53|tripartite motif containing 72, E3 ubiquitin protein ligase",16p11.2,16,NC_000016.10,31214119,31231537,plus,8,613288
9606,Homo sapiens,4110,0,live,MAGEA11,"CT1.11, MAGE-11, MAGE11, MAGEA-11",MAGE family member A11,"melanoma-associated antigen 11|MAGE-11 antigen|cancer/testis antigen 1.11|cancer/testis antigen family 1, member 11|melanoma antigen family A, 11|melanoma antigen family A11",Xq28,X,NC_000023.11,149688193,149717268,plus,9,300344
9606,Homo sapiens,3094,0,live,HINT1,"HINT, NMAN, PKCI-1, PRKCNH1",histidine triad nucleotide binding protein 1,histidine triad nucleotide-binding protein 1|adenosine 5'-monophosphoramidase|epididymis secretory sperm binding protein|protein kinase C inhibitor 1|protein kinase C-interacting protein 1,5q23.3,5,NC_000005.10,131159027,131165256,minus,5,601314
9606,Homo sapiens,407002,0,live,MIR219A1,"MIR219-1, MIRN219-1, MRI219-1, hsa-mir-219a-1, mir-219, mir-219a-1",microRNA 219a-1,hsa-mir-219-1|microRNA 219-1,6p21.32,6,NC_000006.12,33207835,33207944,plus,1,611500
9606,Homo sapiens,10400,0,live,PEMT,"PEAMT, PEMPT2, PLMT, PNMT, PEMT",phosphatidylethanolamine N-methyltransferase,phosphatidylethanolamine N-methyltransferase|phospholipid methyltransferase,17p11.2,17,NC_000017.11,17505561,17591987,minus,13,602391
9606,Homo sapiens,9404,0,live,LPXN,LDPL,leupaxin,leupaxin,11q12.1,11,NC_000011.10,58526871,58578239,minus,13,605390
9606,Homo sapiens,4795,0,live,NFKBIL1,"IKBL, NFKBIL",NFKB inhibitor like 1,NF-kappa-B inhibitor-like protein 1|I-kappa-B-like protein|ikappaBL|inhibitor of kappa B-like protein|nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1,6p21.33,6,NC_000006.12,31546851,31558829,plus,5,601022
9606,Homo sapiens,7044,0,live,LEFTY2,"EBAF, LEFTA, LEFTYA, TGFB4",left-right determination factor 2,left-right determination factor 2|TGF-beta-4|endometrial bleeding-associated factor|left-right determination factor A|protein lefty-2|protein lefty-A|transforming growth factor beta-4,1q42.12,1,NC_000001.11,225936603,225941367,minus,6,601877
9606,Homo sapiens,971,0,live,CD72,"CD72b, LYB2",CD72 molecule,B-cell differentiation antigen CD72|CD72 antigen|lyb-2,9p13.3,9,NC_000009.12,35609981,35618427,minus,9,107272
9606,Homo sapiens,64798,0,live,DEPTOR,"DEP.6, DEPDC6",DEP domain containing MTOR interacting protein,DEP domain-containing mTOR-interacting protein|DEP domain containing 6|DEP domain-containing protein 6,8q24.12,8,NC_000008.11,119873722,120050918,plus,9,612974
9606,Homo sapiens,84870,0,live,RSPO3,"CRISTIN1, PWTSR, THSD2",R-spondin 3,"R-spondin-3|R-spondin 3 homolog|protein with TSP type-1 repeat|roof plate-specific spondin-3|thrombospondin type-1 domain-containing protein 2|thrombospondin, type I, domain containing 2",6q22.33,6,NC_000006.12,127118671,127199481,plus,7,610574
9606,Homo sapiens,3434,0,live,IFIT1,"C56, G10P1, IFI-56, IFI-56K, IFI56, IFIT-1, IFNAI1, ISG56, P56, RNM561",interferon induced protein with tetratricopeptide repeats 1,"interferon-induced protein with tetratricopeptide repeats 1|interferon, alpha-inducible protein (MW 56kD)|interferon-induced 56 kDa protein|interferon-inducible mRNA 561",10q23.31,10,NC_000010.11,89392623,89406487,plus,4,147690
9606,Homo sapiens,23601,0,live,CLEC5A,"CLECSF5, MDL-1, MDL1",C-type lectin domain containing 5A,"C-type lectin domain family 5 member A|C-type (calcium dependent, carbohydrate-recognition domain) lectin, superfamily member 5|C-type lectin superfamily member 5|myeloid DAP12-associating lectin-1",7q34,7,NC_000007.14,141927356,141947009,minus,7,604987
9606,Homo sapiens,283420,0,live,CLEC9A,"CD370, DNGR-1, DNGR1, UNQ9341",C-type lectin domain containing 9A,C-type lectin domain family 9 member A|HEEE9341,12p13.2,12,NC_000012.12,10030682,10066031,plus,9,612252
9606,Homo sapiens,23098,0,live,SARM1,"HsTIR, MyD88-5, SAMD2, SARM, hSARM1",sterile alpha and TIR motif containing 1,"NAD(+) hydrolase SARM1|NADP(+) hydrolase SARM1|NADase SARM1|SAM domain-containing protein 2|sterile alpha and Armadillo repeat protein|sterile alpha and HEAT/Armadillo motif protein, ortholog of Drosophila|sterile alpha and TIR motif-containing protein 1|sterile alpha motif domain-containing protein 2|tir-1 homolog",17q11.2,17,NC_000017.11,28371694,28404049,plus,9,607732
9606,Homo sapiens,51100,0,live,SH3GLB1,"Bif-1, CGI-61, PPP1R70, dJ612B15.2","SH3 domain containing GRB2 like, endophilin B1","endophilin-B1|Bax-interacting factor 1|SH3 domain-containing GRB2-like protein B1|SH3-containing protein SH3GLB1|SH3-domain GRB2 like endophilin B1|protein phosphatase 1, regulatory subunit 70|testicular tissue protein Li 172",1p22.3,1,NC_000001.11,86704570,86748184,plus,12,609287
9606,Homo sapiens,6536,0,live,SLC6A9,"GCENSG, GLYT1",solute carrier family 6 member 9,"sodium- and chloride-dependent glycine transporter 1|glyT-1|solute carrier family 6 (neurotransmitter transporter, glycine), member 9",1p34.1,1,NC_000001.11,43996483,44031462,minus,18,601019
9606,Homo sapiens,10084,0,live,PQBP1,"MRX2, MRX55, MRXS3, MRXS8, NPW38, RENS1, SHS",polyglutamine binding protein 1,polyglutamine-binding protein 1|38 kDa nuclear protein containing a WW domain|polyglutamine tract-binding protein 1,Xp11.23,X,NC_000023.11,48897862,48903143,plus,8,300463
9606,Homo sapiens,3118,0,live,HLA-DQA2,"DC-alpha, DX-ALPHA, HLA-DCA, HLA-DXA, HLADQA2","major histocompatibility complex, class II, DQ alpha 2","HLA class II histocompatibility antigen, DQ alpha 2 chain|DC-1 alpha chain|DX alpha chain|HLA class II histocompatibility antigen, DQ alpha 1 chain|HLA class II histocompatibility antigen, DQ(6) alpha chain|MHC class I antigen|MHC class II DQA1|MHC class II DQA2|MHC class II antigen",6p21.32,6,NC_000006.12,32741391,32747198,plus,5,613503
9606,Homo sapiens,7324,0,live,UBE2E1,UBCH6,ubiquitin conjugating enzyme E2 E1,"ubiquitin-conjugating enzyme E2 E1|(E3-independent) E2 ubiquitin-conjugating enzyme E1|E2 ubiquitin-conjugating enzyme E1|ubiquitin carrier protein E1|ubiquitin conjugating enzyme E2E 1|ubiquitin-conjugating enzyme E2E 1 (UBC4/5 homolog, yeast)|ubiquitin-conjugating enzyme E2E 1 (homologous to yeast UBC4/5)|ubiquitin-protein ligase E1",3p24.2,3,NC_000003.12,23805955,23891640,plus,7,602916
9606,Homo sapiens,3219,0,live,HOXB9,"HOX-2.5, HOX2, HOX2E",homeobox B9,homeobox protein Hox-B9|homeo box 2E|homeo box B9|homeobox protein Hox-2.5|homeobox protein Hox-2E,17q21.32,17,NC_000017.11,48621156,48626358,minus,2,142964
9606,Homo sapiens,4100,0,live,MAGEA1,"CT1.1, MAGE1",MAGE family member A1,"melanoma-associated antigen 1|MAGE-1 antigen|antigen MZ2-E|cancer/testis antigen 1.1|cancer/testis antigen family 1, member 1|melanoma antigen MAGE-1|melanoma antigen family A 1|melanoma antigen family A, 1 (directs expression of antigen MZ2-E)|melanoma antigen family A1|melanoma-associated antigen MZ2-E",Xq28,X,NC_000023.11,153179284,153183880,plus,3,300016
9606,Homo sapiens,9306,0,live,SOCS6,"CIS-4, CIS4, HSPC060, SOCS-4, SOCS-6, SOCS4, SSI4, STAI4, STATI4",suppressor of cytokine signaling 6,suppressor of cytokine signaling 6|STAT induced STAT inhibitor-4|cytokine-inducible SH2 protein 4|suppressor of cytokine signaling 4,18q22.2,18,NC_000018.10,70289045,70330199,plus,5,605118
9606,Homo sapiens,3442,0,live,IFNA5,"IFN-alpha-5, IFN-alphaG, INA5, INFA5, leIF G",interferon alpha 5,interferon alpha-5|interferon alpha-61|interferon alpha-G,9p21.3,9,NC_000009.12,21304326,21305313,minus,1,147565
9606,Homo sapiens,167465,0,live,ZNF366,"DC-SCRIPT, DCSCRIPT",zinc finger protein 366,zinc finger protein 366|dendritic cell-specific transcript protein,5q13.2,5,NC_000005.10,72439903,72507410,minus,5,610159
9606,Homo sapiens,64409,0,live,GALNT17,"GALNACT17, GALNT16, GALNT20, GALNTL3, GalNAc-T17, GalNAc-T19, GalNAc-T5L, WBSCR17",polypeptide N-acetylgalactosaminyltransferase 17,polypeptide N-acetylgalactosaminyltransferase 17|UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase-like 3|UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase-like protein 3|UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16|Williams-Beuren syndrome chromosome region 17|galNAc-T-like protein 3|polypeptide GalNAc transferase 3|polypeptide GalNAc transferase-like protein 3|polypeptide N-acetylgalactosaminyltransferase WBSCR17|polypeptide N-acetylgalactosaminyltransferase-like 3|pp-GaNTase-like protein 3|pp-GalNAc-transferase 20|ppGalNAc-T17|protein-UDP acetylgalactosaminyltransferase-like protein 3|putative polypeptide N-acetylgalactosaminyltransferase-like protein 3|williams-Beuren syndrome chromosomal region 17 protein,7q11.22,7,NC_000007.14,71132144,71713599,plus,14,615137
9606,Homo sapiens,7965,0,live,AIMP2,"HLD17, JTV-1, JTV1, P38",aminoacyl tRNA synthetase complex interacting multifunctional protein 2,aminoacyl tRNA synthase complex-interacting multifunctional protein 2|ARS-interacting multi-functional protein 2|multisynthase complex auxiliary component p38|multisynthetase complex auxiliary component p38|protein JTV-1,7p22.1,7,NC_000007.14,6009272,6023834,plus,9,600859
9606,Homo sapiens,83552,0,live,MFRP,"CTRP5, MCOP5, NNO2, RD6",membrane frizzled-related protein,membrane frizzled-related protein|C1q and TNF related 5|membrane-type frizzled-related protein,11q23.3,11,NC_000011.10,119338942,119346705,minus,15,606227
9606,Homo sapiens,55170,0,live,PRMT6,HRMT1L6,protein arginine methyltransferase 6,protein arginine N-methyltransferase 6|HMT1 hnRNP methyltransferase-like 6|heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 6|histone-arginine N-methyltransferase PRMT6,1p13.3,1,NC_000001.11,107056674,107059294,plus,1,608274
